,feature_2,feature_14,feature_15,feature_17,feature_18,feature_19,feature_21,feature_23,feature_24,feature_26,feature_29,feature_31,feature_33,feature_35,feature_38,feature_45,feature_47,feature_51,feature_64,feature_65,feature_66,feature_67,feature_74,feature_79,feature_80,feature_81,feature_85,feature_86,feature_87,feature_89,feature_96
TCGA-22-5478-11A,5.3116946,2.6645806,2.076769,7.2424655,6.21659,8.419838,3.182035,2.0909617,0.0,0.0,0.0,2.06988,12.936782,3.0486693,2.5719454,17.204706,8.0541115,6.118159,0.0,0.0,8.60729,2.497656,0.0,7.2861595,0.0,8.541721,0.0,5.208964,0.9610671,4.164245,0.0
TCGA-22-5479-01A,0.18805222,1.7097363,8.205554,7.0133605,4.4036217,7.9761744,5.5086904,0.43980765,1.3176613,7.489818,0.0,2.6137626,7.7975936,3.1389344,10.089107,3.953104,7.963279,0.67570317,6.5706835,0.0,6.558489,0.0,0.0,5.6165257,0.13102464,6.405639,4.6591606,3.6217759,2.174022,3.6959238,0.0
TCGA-22-5480-01A,4.5792155,0.0,6.6734214,7.2748523,12.854619,9.075644,8.856052,11.301613,4.4073944,15.161583,0.0,1.9335735,0.0,5.818746,17.619856,6.804448,14.17932,2.6298442,12.667612,0.0,9.377735,0.0,0.0,7.1434712,6.0296493,4.4983253,7.7111945,13.453979,0.0,7.95309,0.32286537
TCGA-22-5481-01A,4.5582714,1.0804278,5.8106227,6.7192597,14.337363,9.135543,4.634661,12.383577,4.685537,9.769182,0.0,4.917754,1.8743973,9.929009,22.376738,6.959405,14.025904,5.1373124,2.5187201,0.0,6.20013,0.0,0.0,7.105886,5.2760434,13.96787,11.834178,9.224859,0.0,7.9705095,1.3106351
TCGA-22-5482-01A,4.244171,0.0,17.728941,10.918717,1.9944311,7.9604034,9.545816,0.90323645,2.9967918,7.8916655,0.0,1.5863087,5.436869,6.1050205,9.586522,3.8216653,7.1954,6.099444,6.2648106,0.0,7.3604884,0.0,1.0211183,3.0182374,0.95269674,6.799698,0.0,4.703185,0.6373551,5.3441715,4.3355103
TCGA-22-5482-11A,5.3849096,0.0,2.1348698,6.3032694,4.6919265,9.140075,2.8381438,1.4992665,0.0,0.85626817,0.0,2.875008,9.65788,0.83433056,0.9506888,15.463389,7.398392,6.632151,0.0,0.0,7.7679224,1.2745264,0.0,6.8474574,0.52940995,6.444905,0.9532193,5.499033,1.1209031,6.095889,0.0
TCGA-22-5483-01A,6.0093527,3.5283852,10.313616,15.501554,8.943926,6.4734325,6.31674,2.7289202,0.0,9.744456,0.0,3.2160275,5.208342,11.393337,15.279961,6.4814296,2.8208833,7.251097,1.7960378,0.0,6.586131,3.5887008,0.0,6.9219418,1.3325573,6.777371,10.938615,15.345124,3.8047454,4.4747677,2.83062
TCGA-22-5485-01A,0.043795597,1.2952499,14.377562,13.856235,2.2695632,6.6832256,7.8948107,5.671269,2.0741682,6.5393257,0.0,1.9413338,3.8345442,8.706822,15.078975,5.191018,5.7504416,5.1214633,0.39527768,0.0,8.632454,2.3737924,0.0,1.6147755,4.0948167,5.451571,0.56692255,5.0239477,0.30016127,4.529625,4.6963873
TCGA-22-5489-01A,4.5458136,0.0,7.5404115,8.6259,10.346598,10.6899805,9.080313,3.7623093,0.8448762,8.685491,0.0,2.9831896,1.8377038,4.663361,9.377935,9.712982,6.9896655,6.319846,8.970138,0.0,9.760698,0.0,0.0,3.1674633,4.7109194,2.2345226,3.2059293,10.985744,0.0,5.1968627,0.17469847
TCGA-22-5489-11A,5.8638406,0.0054833815,1.4784244,8.866356,5.3998165,8.657231,4.6648235,2.0585682,0.0,0.0,0.0,1.7676902,10.568126,2.4421604,2.9073389,15.834468,10.420359,7.360422,0.0,0.0,9.884842,1.2699001,0.0,8.887238,1.8234215,8.983869,0.0,5.086707,0.2824146,5.2552543,0.0
TCGA-22-5491-01A,5.7227964,0.0,15.508144,14.134638,6.025537,7.96583,7.5529485,2.4035342,5.5207014,6.4695764,0.0,2.4500926,5.4354177,8.98587,19.33325,2.0424256,9.488135,7.7529726,4.3239126,0.0,11.18317,0.0,0.0,4.3664594,2.3266215,5.2017584,3.4229913,6.142977,2.1173785,4.9438086,0.030397713
TCGA-22-5491-11A,4.851546,0.47256875,2.2092545,6.629326,4.4475484,9.122873,2.5704837,1.4330635,0.0,0.0,0.0,3.3806489,11.639126,2.7746966,2.1314306,16.913958,10.034896,6.906114,0.0,0.0,8.738928,3.091087,0.0,6.9849834,0.8658212,6.394297,0.0,5.3150644,1.8461779,4.269254,0.0
TCGA-22-5492-01A,2.4055088,0.0,6.1413484,11.006152,4.7234936,8.218977,10.635486,6.8387585,3.5599377,4.258646,0.0,1.2639511,2.2170024,4.501931,14.700017,8.20451,5.266636,8.924844,1.3607907,0.0,10.385347,0.0,0.0,3.0978389,2.7395394,3.919142,2.052681,0.0,0.0,4.2804255,2.122164
TCGA-22-A5C4-01A,5.686407,1.8848071,8.358414,14.4821,8.444776,4.584199,9.268644,1.4465346,0.1923067,6.009269,0.0,3.532877,6.300728,9.243018,14.38126,6.938694,7.4035406,5.8919024,7.2890625,0.0,7.0321016,0.752039,0.0,4.907086,3.567625,0.83759093,5.51379,9.305343,0.0,11.404712,1.6753062
TCGA-26-1442-01A,1.1034954,0.0,5.6340876,9.759269,1.7198837,2.386969,0.0,2.67974,1.2560557,12.736761,0.0,0.0,0.0,2.5825481,0.0,7.6200476,4.6588044,7.2946033,12.802006,0.0,0.050939426,7.6204877,1.6794968,8.878714,1.932716,4.871095,3.6142993,5.339743,0.0,2.6261346,0.0
TCGA-26-5132-01A,4.9817333,12.378801,1.7511953,12.015425,9.480015,4.140215,0.0,4.0402637,5.004797,15.588764,0.0,0.0,0.0,3.8675494,0.0,5.2579594,5.5547824,2.5962896,8.940093,0.0,0.0,4.939618,9.039549,8.60337,7.4873166,3.4460397,6.3391886,5.167046,0.0,9.553765,5.548111
TCGA-26-5133-01A,3.5540168,3.3901997,5.8342395,7.9971347,5.884963,3.3424172,0.0,5.6470757,8.257234,20.780127,0.0,0.0,0.0,9.450334,0.0,1.0741429,7.7890663,6.1867085,11.43659,0.0,0.16182195,6.3061433,7.8928113,10.032372,3.3215024,0.4382504,4.376192,5.8076234,0.0,5.569023,0.60078853
TCGA-26-5134-01A,3.2034857,0.18738294,0.0,9.387535,7.7772818,0.4448038,0.0,3.7711618,11.813642,18.85823,0.0,0.0,0.0,4.3964276,1.088673,0.3058632,13.67986,17.688185,7.881666,0.0,0.94772136,4.495818,2.0465868,6.3520117,0.0,1.4882401,5.20892,2.2203052,0.0,6.5289774,4.149723
TCGA-26-5135-01A,1.4525983,4.465639,3.3043787,11.48738,3.7158294,2.7757583,0.0,6.835512,5.854299,18.585714,0.0,0.0,0.0,1.397596,0.0,3.7839816,5.464049,11.402465,3.4907858,0.0,0.0,4.7460856,4.989684,4.5367136,3.2696626,1.4715239,5.7634087,0.0,0.0,4.67881,6.1499586
TCGA-26-5136-01B,4.1728406,6.4385495,4.6545796,7.767368,6.347909,2.683118,0.0,9.0705805,2.7160559,15.945068,0.0,0.0,0.0,3.4976444,0.0,5.054562,10.529136,6.487949,4.7632895,0.0,0.19422875,2.923991,2.5711107,8.810238,8.056315,6.520098,5.3952355,1.4478483,0.0,6.293973,2.0812337
TCGA-26-5139-01A,3.1155994,9.831608,4.2022576,8.157421,8.75424,3.0102298,0.0,10.126134,4.502725,15.815496,0.0,0.0,0.0,2.2790637,0.0,7.4076967,12.412635,6.637233,3.7126873,0.0,1.9268534,3.0182345,2.7154438,7.03055,8.151265,1.8225619,5.419132,2.8371575,0.0,8.7440195,5.3411913
TCGA-28-2510-01A,1.794349,2.850994,2.306284,9.0487,4.0827203,2.7063174,0.0,8.68194,1.9831252,10.02507,0.0,0.0,0.0,2.2259748,0.0,10.697646,10.956159,10.572719,3.268664,0.0,3.5091543,0.97231835,2.2028196,5.801697,2.660743,5.2987485,4.103154,4.2602468,0.0,3.2813003,2.0658188
TCGA-28-5204-01A,4.3400016,10.447876,4.1998954,13.483219,9.679405,5.9890804,0.0,3.6977026,2.8665547,19.123789,0.0,0.0,0.0,1.5771523,0.0,7.792061,6.8279905,3.2031174,5.0265207,0.0,0.0,7.475749,0.28533113,7.1327047,7.3343315,0.8138621,5.4733977,8.716752,0.0,5.144724,5.451132
TCGA-28-5207-01A,5.7767086,8.063366,3.2813838,11.015959,9.332844,4.9338837,0.0,4.8987007,4.4493995,18.14531,0.0,0.0,0.0,2.8756225,0.0,7.2011213,9.841966,9.51268,3.3179107,0.0,0.0,2.9221818,3.8215182,9.75325,4.558603,2.0415554,3.8570478,4.808345,0.0,6.6304665,3.9816434
TCGA-28-5208-01A,5.413383,9.623564,5.6825366,11.400481,11.021041,4.519479,0.0,5.543623,5.3580265,19.395817,0.0,0.0,0.0,4.633316,0.0,5.9862304,11.867234,4.6924386,5.8022604,0.0,0.82103056,3.8180797,2.0428271,7.8327656,5.4660754,0.0,3.8224578,8.177276,0.0,8.7692375,3.3301513
TCGA-28-5209-01A,4.5400295,13.854162,4.8125496,9.866016,8.657305,2.9719076,0.0,10.525944,6.6756263,20.928047,0.0,0.0,0.0,4.6951165,0.0,5.4230356,8.558167,2.044053,7.2164083,0.0,0.15853582,5.9553065,2.638847,9.672523,8.482363,0.14223382,5.533061,8.858729,0.0,8.280091,3.9565208
TCGA-28-5213-01A,2.9711409,7.2282505,6.9260383,7.1581388,12.106822,6.7340603,0.0,3.0590718,2.3996754,9.997347,0.0,0.0,0.0,1.5254934,0.0,13.685063,10.845727,5.8045974,4.608864,0.0,1.6913382,1.1460041,0.0,6.260314,4.3414884,3.0963902,6.199611,4.7842865,0.0,3.5463767,2.2594953
TCGA-28-5215-01A,3.0257695,3.4577343,4.5140696,10.262984,4.545982,5.4543653,0.0,8.551084,6.8286033,15.921131,0.0,0.0,0.0,3.9005308,0.0,4.579602,8.043636,8.235128,2.6655226,0.0,0.6322141,1.5195535,7.1486063,4.397071,0.0,2.1253228,4.320982,0.0,0.0,5.2571793,2.849623
TCGA-28-5216-01A,2.742791,2.854524,4.0629206,11.852951,9.281309,4.1395097,0.0,2.9827135,10.014292,18.091583,0.0,0.0,0.0,3.9174025,0.0,0.21000642,11.117684,15.972279,4.728941,0.0,0.24838124,3.3971546,6.129941,6.8144608,1.32968,0.633713,5.811039,0.0,0.0,7.263192,3.1019852
TCGA-28-5218-01A,9.048873,3.567445,11.31472,4.8059497,11.047666,5.910053,2.3218772,5.394251,0.0,17.516203,0.0,1.7263542,0.0,4.824229,0.8969659,7.582775,11.774108,8.076436,7.372177,0.0,5.222788,0.0,0.0,4.159569,2.920687,0.7131523,7.7584906,9.692631,0.0,5.968014,6.5627346
TCGA-28-5220-01A,7.3161135,6.412861,3.1708477,8.791923,11.663077,3.3042867,0.0,4.5590906,7.334731,18.886684,0.0,0.0,0.0,4.283606,0.0,1.5862904,11.912791,9.907734,4.7966,0.0,0.9514545,1.628808,3.8727415,10.733517,4.5255833,0.8377384,3.2939196,2.3701441,0.0,8.735123,3.414922
TCGA-29-A5NZ-01A,12.639159,3.5905693,1.9643856,25.542124,12.399109,1.6429261,4.226327,9.936467,0.08839161,12.597422,0.0,3.4011834,0.0,0.0,23.463297,8.974659,10.263503,20.377024,4.1875267,0.0,0.0,6.5927076,0.0,11.395116,17.341389,7.8015876,2.9579449,7.0974946,4.728033,9.110632,4.86922
TCGA-2A-A8VL-01A,9.675748,0.88606733,1.1672162,5.9519386,2.073199,3.3429203,0.0,1.1443261,0.0,0.0,0.0,0.0,8.308087,6.5612884,6.649099,7.073571,8.089663,4.488111,6.818243,0.0,7.7085295,0.0,0.0,13.736356,3.269621,3.066748,5.940555,12.619255,0.0,3.8858814,1.4256626
TCGA-2A-A8VO-01A,11.624913,1.4613007,0.85916203,5.271319,1.5696175,5.738194,0.24656986,0.0,0.0,0.0,0.0,0.0,7.284917,10.0126505,7.7273307,4.5458136,4.471002,4.7171054,4.70579,0.0,6.1673374,4.1064568,0.11063896,12.912352,4.572202,5.5877147,5.275106,9.840256,0.0,3.7887616,4.938882
TCGA-2A-A8VT-01A,10.696593,0.41447043,1.517817,7.040506,3.5925753,5.111987,1.0714628,1.7105324,0.0,0.0,0.0,0.0,4.6652513,9.582486,13.228489,5.487605,4.114036,9.980398,7.697788,0.0,4.7782574,1.2019055,0.0,8.478811,0.97444445,4.0918717,4.004925,13.541296,0.0,4.6363373,3.959599
TCGA-2A-A8VV-01A,9.43472,1.2852279,0.05229384,7.389581,7.22645,2.1176262,0.0,2.8605134,0.0,0.0,0.0,0.0,9.113004,10.795475,8.962913,4.0761957,8.010153,3.1637187,8.864733,0.0,9.573705,0.0,0.0,12.682405,3.399876,4.784838,6.3476276,21.863094,0.661656,2.1871777,1.6153188
TCGA-2A-A8VX-01A,14.246057,1.9691257,2.9360847,9.634956,2.4745784,7.2832403,1.3916104,0.0,0.0,0.0,0.0,0.7097111,9.343191,16.768148,6.2692995,2.3540814,3.2011821,5.777774,8.286064,0.0,1.8008195,6.9196115,0.0,12.120072,4.956538,1.3026035,5.1630535,10.0246105,0.0,2.3718007,8.242562
TCGA-2A-A8W1-01A,16.014883,0.61220413,3.8434808,7.877911,3.5894432,7.0822525,0.0,0.0,0.0,0.0,0.0,0.0,7.8730044,12.547868,10.759573,2.1071448,3.234153,7.1095996,4.7038364,0.0,2.482415,6.535946,1.5321983,13.140513,2.8689415,4.842547,2.7236118,8.992047,0.0,1.4505113,7.841032
TCGA-2A-A8W3-01A,8.955752,1.3230356,2.5347698,2.4234912,1.6125535,4.624751,0.0,1.0026019,0.0,0.0,0.0,0.0,4.904496,7.8260264,5.563585,5.433366,2.684468,4.962545,7.9458656,0.0,4.460451,0.593198,0.0,8.695324,2.183105,3.7332077,2.8190522,11.79209,0.0,2.1187246,1.3869088
TCGA-2A-AAYF-01A,15.7162,2.8550458,4.7014966,5.563042,3.755897,5.874169,0.08960809,1.2011912,0.0,0.0,0.0,0.0,8.848689,12.089519,9.563201,5.7696867,8.24319,4.2145534,5.157177,0.0,7.476329,3.4571655,0.0,11.814388,3.8881664,6.2484074,3.8814883,15.247485,0.0,4.460066,3.2726076
TCGA-2A-AAYO-01A,10.794276,0.0,0.0,2.6059842,2.843828,6.9008675,0.0,0.09475468,0.0,0.0,0.0,0.0,7.196275,8.514811,4.765739,2.971555,5.640128,1.570535,2.998701,0.0,6.69685,0.47710508,0.0,7.6917715,2.3422115,5.4459667,6.510518,9.429737,0.0,3.7966015,5.4368095
TCGA-2A-AAYU-01A,11.679434,0.5706126,0.0,6.6464906,4.743623,5.5905237,0.0,0.0,0.0,0.0,0.0,0.0,9.263744,6.8473067,9.080575,0.13503009,5.082234,7.4499125,2.2513647,0.0,6.979317,2.7486382,0.1233971,9.639086,3.1948955,5.888041,6.5830812,10.742384,0.0,2.6729183,4.24899
TCGA-2E-A9G8-01A,12.125522,7.574194,0.0,20.774345,12.265947,3.6821198,10.20995,7.967124,4.75883,7.679052,0.0,7.9700193,0.0,5.924075,22.028036,0.69799227,10.150692,20.319916,0.0,0.0,6.78547,3.999153,10.69935,2.5753384,24.713394,12.243534,0.6329288,1.1857157,6.002505,8.1839905,5.039562
TCGA-2F-A9KO-01A,1.270218,0.0,8.018911,2.6402693,7.3948956,8.306403,4.295854,1.6564885,0.0,0.0,0.0,6.4800186,4.9379697,4.920724,13.306384,6.02411,1.2017782,8.428215,5.4818125,0.0,5.356758,0.0,0.0,3.5490701,0.11703591,5.61272,5.0219517,4.1072135,1.1765839,5.4044733,3.7720633
TCGA-2F-A9KP-01A,3.5876698,3.7002165,5.15858,3.0100732,3.7133288,4.370617,5.3591585,0.0,0.0,0.0,0.0,9.983311,9.067095,6.897377,16.141123,3.602878,2.0247233,10.394058,3.633568,0.0,1.2605106,0.36249286,5.44835,3.3137805,1.4937141,0.0,4.125792,2.5173395,0.0,9.434745,10.323317
TCGA-2F-A9KQ-01A,14.296679,3.5554984,9.94803,2.5408933,0.6942376,1.0381272,10.185355,2.9419444,0.0,0.0,0.0,9.048644,9.72356,9.3837385,21.53018,1.5729487,5.7748947,18.853737,0.83262485,0.0,3.9310248,0.049559407,12.206878,0.0,6.5438614,0.0,0.0,4.263924,0.0,9.78813,10.597645
TCGA-2F-A9KR-01A,7.5039177,1.7890639,10.126946,3.950129,0.26583067,0.6138872,8.101376,9.55358,0.0,0.0,0.0,6.4618673,5.3642,10.684821,20.923412,2.2585678,12.237805,16.238297,7.293885,0.0,8.990578,0.0,5.50971,1.3279907,2.0824301,4.1342964,2.9274964,6.5017385,0.57162964,13.767332,0.8449809
TCGA-2F-A9KT-01A,0.0,2.548552,7.3452363,2.728169,5.4043374,3.0418572,3.1084902,0.0,0.0,0.0,0.0,11.100302,5.8915124,2.0646038,12.3243685,10.407137,6.2037716,8.872919,3.1465068,0.0,3.3385174,0.0,3.258005,0.0,0.51625663,0.0968028,0.7293091,1.5112193,1.5889155,8.600463,7.1571627
TCGA-2F-A9KW-01A,1.3667642,6.781489,0.0,6.409311,5.1409364,3.9753892,5.2150373,9.537901,0.0,0.0,0.0,14.385112,7.1823344,8.817171,13.115901,5.7585697,4.050231,11.227568,0.08013709,0.0,4.9239154,3.8598564,1.6180378,4.956491,3.521876,0.9510107,3.0064347,1.9846435,0.0,4.5220256,12.6203785
TCGA-2G-AAEW-01A,0.0,0.3429327,0.0,0.7871214,4.0087166,6.548684,0.0,1.9406552,3.144306,0.55886674,0.0,4.0076513,0.0,0.0,6.366799,8.281051,4.154286,12.29688,4.1262736,13.3292265,0.0,0.0,9.457005,0.0,0.0,3.7485647,2.4920692,0.10171616,0.0,4.4183125,3.2367852
TCGA-2G-AAEX-01A,0.0,0.0,0.0,4.0467677,3.9122221,6.7092185,0.0,1.6701707,2.106212,0.5393796,0.0,3.3556032,0.0,0.71567535,5.455232,5.907824,6.8106985,12.085855,3.4961176,13.309362,2.4941628,0.0,7.939385,0.0,0.0,3.4884055,3.120933,0.0,0.0,4.1919155,1.5304017
TCGA-2G-AAF1-01A,0.0,1.2341819,0.0,1.8229697,5.41974,10.282576,0.0,1.5840678,0.0,0.0,0.0,4.0809684,0.0,0.6366515,5.9930434,10.5746155,4.2722106,10.912922,4.3533716,10.598377,1.6758778,0.0,6.038516,0.5088721,0.0,6.3132644,3.784596,2.6521542,0.0,3.6853197,0.11226803
TCGA-2G-AAF4-01A,0.0,0.0,0.0,3.0938513,5.569978,7.917669,0.0,2.2141383,0.0,0.69230217,0.0,3.4899118,0.0,0.6873746,4.9828043,8.643931,5.955904,10.577736,4.5019026,11.154957,2.1589298,0.0,7.635803,0.0,0.0,5.2294517,3.6084042,1.5000038,0.0,2.9163,0.0
TCGA-2G-AAF6-01A,0.0,0.68997407,0.0,1.0209823,4.9034147,5.9085236,0.0,1.3558364,0.0,0.0,0.0,1.3545156,0.0,0.16871642,5.8240952,5.971461,9.931996,12.607311,1.8575156,14.926732,0.0,0.0,8.81962,0.0,0.0,3.5865238,3.932547,1.2806919,0.0,3.335104,1.0251486
TCGA-2G-AAF8-01A,0.0,0.25121266,0.0,2.3703713,6.593232,5.9298396,0.0,2.4931147,0.0,2.1764512,0.0,6.153096,0.0,1.3008826,8.261495,10.753014,10.305707,12.541613,1.6022811,13.759277,3.5719752,0.0,3.7355886,1.7427801,0.0,5.606542,5.41512,5.5429573,0.0,4.0148034,0.0421201
TCGA-2G-AAFE-01A,0.0,0.0,0.0,2.7971961,4.088753,6.5412602,0.62196463,1.3599385,0.73534566,0.0,0.0,4.194228,0.0,0.82760596,2.7663803,5.826355,4.811122,8.963051,2.3307,12.312616,0.0,0.0,7.8966,0.0,0.0,5.593866,1.4334369,0.0,0.0,3.2925658,2.5236526
TCGA-2G-AAFG-01A,0.0,0.0,0.0,3.9991379,5.4282646,6.671688,0.9931924,1.654018,0.41992176,2.139052,0.0,2.621982,0.0,0.0,6.731275,9.615039,4.966369,10.583431,4.127179,11.002714,1.4947487,0.0,3.8024046,0.0,0.0,5.531186,6.209028,2.2529824,0.0,1.8237553,0.0
TCGA-2G-AAFG-05A,0.0,0.0,0.0,0.8922635,5.825377,9.483523,0.0,0.86835915,0.0,0.0,0.0,6.533908,0.0,0.042727213,5.2708163,11.76879,5.483277,9.102516,5.943049,7.995608,2.1456873,0.0,3.2396553,0.37360966,0.9201322,6.40669,5.304005,2.815208,0.0,2.5353146,1.4497354
TCGA-2G-AAFH-01A,0.0,0.438267,0.0,3.3857737,4.412689,6.9069457,0.0,1.8262056,0.0,1.0715864,0.0,1.9319317,0.0,0.43874046,6.4698024,7.0992017,9.632679,11.84137,2.9782577,13.772226,4.3454704,0.0,5.4666033,0.0,0.0,4.4681425,5.5660753,2.0796335,0.0,4.7242503,0.8331841
TCGA-2G-AAFI-01A,0.0,2.7702868,0.0,3.1882386,3.3420768,2.5115643,0.0,1.6966453,0.0,0.72367823,0.0,7.3673983,0.0,1.164193,6.6573377,10.807233,5.356333,11.581273,6.8498726,12.997221,3.4312844,0.2742346,0.0,2.526444,1.8267455,2.4441454,2.4046364,12.629351,0.0,0.0,2.228822
TCGA-2G-AAFJ-01A,0.0,0.63174665,1.4204719,6.6288524,0.0,2.8784251,0.0,5.124342,0.0,6.6809616,0.0,4.510248,1.5909016,1.8425322,3.2097206,11.682791,4.095787,9.9772625,4.544934,8.805729,11.141743,1.329159,0.0,10.391165,2.3319337,2.9223087,2.789593,15.553671,0.0,9.237255,4.235017
TCGA-2G-AAFL-01A,0.0,0.0,0.0,6.679796,7.5456133,6.3458796,0.0,3.3724523,0.0,0.3449241,0.0,9.52624,0.0,4.2930684,2.50968,12.854909,10.141605,9.506477,6.4118752,8.700512,4.194591,0.0,0.4688887,3.3983643,3.5964227,7.9182267,3.9052205,10.676998,0.0,3.4192228,1.8599861
TCGA-2G-AAFM-01A,0.0,1.1770616,0.0,3.4895356,6.752325,7.225656,0.0,1.3169158,0.0,0.0,0.0,10.335029,0.0,4.763552,3.9271636,15.74646,8.607211,8.091666,6.9362574,10.520819,5.042107,0.0,0.0,3.1443954,5.5364075,6.976588,5.95289,11.467937,0.0,0.7029587,0.0
TCGA-2G-AAFN-01A,0.0,3.414534,0.0,6.0330405,4.087886,2.6725187,0.0,1.2983387,0.0,0.017568648,0.0,10.282044,0.0,4.594131,5.7135677,13.105209,11.594165,11.16264,6.356555,16.705158,3.4528284,0.36194527,0.0,2.240291,5.42151,5.0577426,1.764265,14.632256,0.0,0.20118745,1.167541
TCGA-2G-AAFO-01A,0.0,0.0,0.0,3.071661,6.437035,6.867257,0.0,1.7695763,0.0,0.0,0.0,7.9773264,0.0,3.465074,2.4163852,12.602435,8.838344,9.704714,5.4908504,9.124416,5.113752,0.0,0.0,3.8408837,4.0115595,4.1491046,2.3105671,8.53236,0.0,1.8850995,1.2205667
TCGA-2G-AAFV-01A,0.0,1.6659478,0.0,13.029207,6.603364,3.6218734,0.0,0.6102949,0.0,5.7521296,0.0,8.8340225,6.374815,5.8842006,6.8502355,8.751026,0.0,11.069378,0.0,12.911427,9.157697,5.4013395,0.0,7.955704,2.4151883,7.9004374,7.1879954,14.414628,2.0846994,6.711911,9.320658
TCGA-2G-AAFY-01A,0.0,2.8627577,0.0,2.465886,6.4115047,7.640668,0.0,1.6200726,0.0,0.24751937,0.0,8.511207,0.0,3.021883,5.691554,18.034327,6.9938803,7.219195,7.0987678,9.811161,4.106057,0.0,0.0,2.3558724,3.5283153,5.414959,3.6923647,12.268388,0.0,3.0736837,1.1757455
TCGA-2G-AAFZ-01A,0.0,2.5648792,1.6140529,13.08324,0.09694685,2.7250986,0.0,7.310357,0.0,9.21208,0.0,5.6089115,2.2000232,4.1327453,3.326662,12.5930195,1.8540812,7.654821,3.0375652,13.238786,8.7435255,3.7445185,0.0,8.645849,4.786103,4.38685,7.012391,19.692753,2.319008,4.673765,2.0147243
TCGA-2G-AAG0-01A,0.0,3.787165,0.0,3.7042937,5.7072477,5.9810777,0.0,1.8148263,0.0,0.0,0.0,7.465763,0.0,3.6783373,6.707986,16.414278,6.7494674,9.154743,8.632805,11.982634,3.762472,0.0,0.0,1.7454919,4.243918,4.4219117,4.8983173,11.850433,0.0,1.6621741,1.5528328
TCGA-2G-AAG3-01A,0.0,0.0,0.0,3.160437,0.0,4.1263905,0.0,4.2813063,0.0,4.8214464,0.0,2.3150253,0.0,0.0,4.0405335,7.1336603,5.1573973,9.861088,5.137842,9.765087,4.978167,0.0,3.4469817,5.83988,0.0,3.7800393,0.0,4.1380973,0.0,6.868094,2.32437
TCGA-2G-AAG5-01A,1.431345,0.9830816,2.6661177,5.1532574,3.2850518,3.0112457,0.0,2.519582,0.0,6.378028,0.0,5.244846,3.8731804,0.0,2.3743901,15.677456,6.664851,10.883266,2.4366732,6.147726,13.113295,0.0,0.0,9.455252,1.2431366,6.327204,2.706864,12.97638,4.5853777,8.279021,1.6689899
TCGA-2G-AAG6-01A,0.4165517,2.2051442,0.13972217,7.104431,0.47516897,4.521491,0.3219096,5.1500487,0.0,8.453636,0.0,3.7359846,0.0,2.1499743,0.60839754,12.353552,2.4375143,8.664768,5.221645,6.9267273,14.613932,0.10230117,0.0,8.581513,6.0028234,4.5820937,2.351691,14.702501,4.8986273,6.5383906,1.4450538
TCGA-2G-AAG7-01A,0.0,5.4336295,0.0,5.858455,3.6988182,3.1901634,0.0,4.3671017,0.0,2.9683805,0.0,8.5872,0.0,2.198957,3.8312795,15.03334,6.598998,7.3881655,5.0611453,14.002612,3.737205,0.0,0.0,4.1660023,4.6842003,2.8517656,2.6964781,17.822884,0.0,1.6599048,0.0
TCGA-2G-AAG8-01A,0.0,0.0,0.0,5.87937,4.6710687,4.38929,0.0,2.7075882,0.0,0.0,0.0,8.391807,0.0,2.4839532,3.5091546,10.43099,7.187879,10.579917,5.7470512,10.86104,4.211831,0.0,1.2158272,1.6120338,2.2368772,5.7413745,3.0853872,8.416925,0.0,1.8860012,3.1428938
TCGA-2G-AAG9-01A,0.0,0.73202467,0.0,1.4894378,3.7966666,6.590908,0.31235224,1.097415,1.060575,0.0,0.0,4.3102627,0.0,0.0,5.875742,7.3602505,4.286896,11.202581,4.880975,11.376775,1.0675349,0.0,8.345827,0.0,0.012758538,4.0240407,1.9459848,0.0,0.0,4.7747006,2.81518
TCGA-2G-AAGA-01A,0.0,0.8389038,0.0,7.5101132,5.6567173,0.0,0.0,3.9102829,0.0,0.0,0.0,6.4311104,0.0,3.2043226,4.574172,14.139854,11.4809065,11.815599,7.159277,16.047224,2.038315,0.0,0.0,2.7707305,4.528763,1.9279203,3.2587872,13.4083,0.0,3.6967525,0.29150397
TCGA-2G-AAGC-01A,0.0,3.301932,0.0,5.13345,2.51653,5.3820004,0.0,2.5267305,0.0,3.540793,0.0,5.8399005,0.0,2.7514682,5.841763,12.899719,3.579055,10.970767,7.9229403,12.793905,6.0100417,0.0,0.0,3.816896,2.0587184,3.5845194,4.9571266,12.841906,0.0,3.118503,0.8332559
TCGA-2G-AAGE-01A,0.0,3.5628402,0.0,4.3859324,3.1903348,3.5598536,0.0,4.030428,0.0,2.0487247,0.0,6.9910417,0.0,0.0,5.643842,11.959017,7.4469795,10.07308,4.010305,15.662843,5.031127,0.0,0.0,2.919358,2.1383982,1.2832283,0.25064173,12.699301,0.0,1.6359566,1.3418291
TCGA-2G-AAGF-01A,0.0,3.2720332,0.0,5.5393505,2.665532,1.7538139,0.0,3.0151055,0.0,2.4773116,0.0,8.840343,0.27001953,3.2859204,3.9417467,14.385275,9.956946,10.370232,6.6464386,14.825449,5.0533085,0.0,0.0,4.0488353,4.39414,1.7836798,1.4858551,15.813786,0.0,3.2595632,0.3282219
